date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking,home_avg_goals,away_avg_goals,home_wins,away_wins,home_losses,away_losses,home_draws,away_draws
2017-06-13,Norway,Sweden,1.0,1.0,Friendly,Oslo,Norway,False,87,34,1.2,1.4,1,4,3,1,1,0
2017-06-21,Russia,Portugal,0.0,1.0,Confederations Cup,Moscow,Russia,False,63,8,1.4,1.2,2,4,1,1,2,0
2017-08-31,Belgium,Gibraltar,9.0,0.0,FIFA World Cup qualification,Liège,Belgium,False,9,206,3.2,1.2,3,0,0,5,2,0
2017-08-31,Bulgaria,Sweden,3.0,2.0,FIFA World Cup qualification,Sofia,Bulgaria,False,52,19,1.0,1.8,2,3,3,1,0,1
2017-08-31,Cyprus,Bosnia and Herzegovina,3.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,False,94,30,1.6,1.4,3,3,1,0,1,2
2017-08-31,France,Netherlands,4.0,0.0,FIFA World Cup qualification,Saint-Denis,France,False,10,36,1.8,1.6,3,2,2,2,0,1
2017-08-31,Greece,Estonia,0.0,0.0,FIFA World Cup qualification,Piraeus,Greece,False,38,98,0.8,0.6,1,2,1,2,3,1
2017-08-31,Hungary,Latvia,3.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,56,131,1.2,1.4,2,0,3,5,0,0
2017-08-31,Luxembourg,Belarus,1.0,0.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,136,71,1.0,2.6,1,1,3,4,1,0
2017-08-31,Portugal,Faroe Islands,5.0,1.0,FIFA World Cup qualification,Porto,Portugal,False,6,89,2.6,0.6,4,1,1,3,0,1
2017-08-31,Switzerland,Andorra,3.0,0.0,FIFA World Cup qualification,St. Gallen,Switzerland,False,4,129,1.6,0.2,5,1,0,3,0,1
2017-09-01,Czech Republic,Germany,1.0,2.0,FIFA World Cup qualification,Prague,Czech Republic,False,0,2,2.4,0.8,2,3,1,0,2,2
2017-09-01,Denmark,Poland,4.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,46,5,1.8,0.8,2,4,0,0,3,1
2017-09-01,Kazakhstan,Montenegro,0.0,3.0,FIFA World Cup qualification,Astana,Kazakhstan,False,105,52,0.6,2.4,0,3,4,2,1,0
2017-09-01,Lithuania,Scotland,0.0,3.0,FIFA World Cup qualification,Vilnius,Lithuania,False,99,58,0.6,2.2,1,1,4,2,0,2
2017-09-01,Malta,England,0.0,4.0,FIFA World Cup qualification,Attard,Malta,False,190,13,0.4,1.6,1,1,4,2,0,2
2017-09-01,Norway,Azerbaijan,2.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,85,79,1.4,1.4,1,1,2,3,2,1
2017-09-01,Romania,Armenia,1.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,42,72,0.2,1.4,0,2,3,3,2,0
2017-09-01,San Marino,Northern Ireland,0.0,3.0,FIFA World Cup qualification,Serravalle,San Marino,False,204,23,0.0,6.2,0,3,5,2,0,0
2017-09-01,Slovakia,Slovenia,1.0,0.0,FIFA World Cup qualification,Trnava,Slovakia,False,22,51,2.4,0.4,4,2,0,1,1,2
2017-09-02,Albania,Liechtenstein,2.0,0.0,FIFA World Cup qualification,Elbasan,Albania,False,63,190,1.0,1.8,1,0,4,4,0,1
2017-09-02,Croatia,Kosovo,1.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,False,16,180,1.2,0.8,3,0,2,5,0,0
2017-09-02,Finland,Iceland,1.0,0.0,FIFA World Cup qualification,Tampere,Finland,False,110,20,0.6,1.4,0,4,3,1,2,0
2017-09-02,Georgia,Republic of Ireland,1.0,1.0,FIFA World Cup qualification,Tbilisi,Georgia,False,112,29,2.0,1.4,1,2,1,1,3,2
2017-09-02,Israel,North Macedonia,0.0,1.0,FIFA World Cup qualification,Haifa,Israel,False,70,135,1.4,1.8,2,2,2,2,1,1
2017-09-02,Serbia,Moldova,3.0,0.0,FIFA World Cup qualification,Belgrade,Serbia,False,42,159,1.6,1.4,2,1,1,2,2,2
2017-09-02,Spain,Italy,3.0,0.0,FIFA World Cup qualification,Madrid,Spain,False,11,12,2.8,0.8,4,4,0,0,1,1
2017-09-02,Ukraine,Turkey,2.0,0.0,FIFA World Cup qualification,Kharkiv,Ukraine,False,27,33,1.0,0.6,3,4,2,0,0,1
2017-09-02,Wales,Austria,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,18,37,1.0,1.0,0,1,0,1,5,3
2017-09-03,Belarus,Sweden,0.0,4.0,FIFA World Cup qualification,Barysaw,Belarus,False,71,19,0.4,2.0,1,3,4,1,0,1
2017-09-03,Estonia,Cyprus,1.0,0.0,FIFA World Cup qualification,Tallinn,Estonia,False,98,94,1.0,0.6,2,3,1,1,2,1
2017-09-03,Faroe Islands,Andorra,1.0,0.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,89,129,0.2,3.0,0,1,4,3,1,1
2017-09-03,France,Luxembourg,0.0,0.0,FIFA World Cup qualification,Toulouse,France,False,10,136,2.2,1.4,3,2,2,3,0,0
2017-09-03,Gibraltar,Bosnia and Herzegovina,0.0,4.0,FIFA World Cup qualification,Faro,Portugal,True,206,30,0.4,5.0,0,2,5,1,0,2
2017-09-03,Greece,Belgium,1.0,2.0,FIFA World Cup qualification,Piraeus,Greece,False,38,9,0.4,0.6,0,3,1,0,4,2
2017-09-03,Hungary,Portugal,0.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,56,6,1.4,1.6,2,4,3,1,0,0
2017-09-03,Latvia,Switzerland,0.0,3.0,FIFA World Cup qualification,Riga,Latvia,False,131,4,0.4,2.8,0,5,5,0,0,0
2017-09-03,Netherlands,Bulgaria,3.0,1.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,36,52,1.8,1.8,2,3,3,2,0,0
2017-09-04,Armenia,Denmark,1.0,4.0,FIFA World Cup qualification,Yerevan,Armenia,False,72,46,1.4,1.8,2,2,3,0,0,3
2017-09-04,Azerbaijan,San Marino,5.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,False,79,204,0.2,2.2,0,0,4,5,1,0
2017-09-04,England,Slovakia,2.0,1.0,FIFA World Cup qualification,London,England,False,13,22,2.0,1.2,2,4,2,0,1,1
2017-09-04,Germany,Norway,6.0,0.0,FIFA World Cup qualification,Stuttgart,Germany,False,2,85,3.0,0.6,4,1,0,2,1,2
2017-09-04,Montenegro,Romania,1.0,0.0,FIFA World Cup qualification,Podgorica,Montenegro,False,52,42,2.2,1.2,3,1,2,3,0,1
2017-09-04,Northern Ireland,Czech Republic,2.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,23,0,2.0,0.6,4,2,1,2,0,1
2017-09-04,Poland,Kazakhstan,3.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,5,105,1.8,1.4,3,0,1,5,1,0
2017-09-04,Scotland,Malta,2.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,58,190,1.2,1.6,2,1,2,4,1,0
2017-09-04,Slovenia,Lithuania,4.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,51,99,0.8,0.6,2,0,2,5,1,0
2017-09-05,Austria,Georgia,1.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,37,112,0.8,0.6,1,1,1,1,3,3
2017-09-05,Iceland,Ukraine,2.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,False,20,27,1.2,0.4,4,3,1,2,0,0
2017-09-05,Republic of Ireland,Serbia,0.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,29,42,0.6,0.6,1,2,1,1,3,2
2017-09-05,Italy,Israel,1.0,0.0,FIFA World Cup qualification,Reggio Emilia,Italy,False,12,70,3.4,0.8,4,1,1,3,0,1
2017-09-05,Kosovo,Finland,0.0,1.0,FIFA World Cup qualification,Shkodër,Albania,True,180,110,0.4,2.4,0,1,5,2,0,2
2017-09-05,Liechtenstein,Spain,0.0,8.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,190,11,0.2,3.0,0,4,4,0,1,1
2017-09-05,North Macedonia,Albania,1.0,1.0,FIFA World Cup qualification,Strumica,North Macedonia,False,135,63,1.6,0.4,3,2,1,3,1,0
2017-09-05,Moldova,Wales,0.0,2.0,FIFA World Cup qualification,Chișinău,Moldova,False,159,18,0.8,2.2,0,1,3,0,2,4
2017-09-05,Turkey,Croatia,1.0,0.0,FIFA World Cup qualification,Eskişehir,Turkey,False,33,16,1.8,0.8,3,3,1,2,1,0
2017-10-05,Armenia,Poland,1.0,6.0,FIFA World Cup qualification,Yerevan,Armenia,False,83,6,1.4,2.2,2,3,3,1,0,1
2017-10-05,Azerbaijan,Czech Republic,1.0,2.0,FIFA World Cup qualification,Baku,Azerbaijan,False,92,0,1.2,2.4,1,1,4,3,0,1
2017-10-05,England,Slovenia,1.0,0.0,FIFA World Cup qualification,London,England,False,15,55,2.4,1.2,3,2,1,2,1,1
2017-10-05,Malta,Lithuania,1.0,1.0,FIFA World Cup qualification,Attard,Malta,False,191,120,0.4,2.2,1,0,4,5,0,0
2017-10-05,Montenegro,Denmark,0.0,1.0,FIFA World Cup qualification,Podgorica,Montenegro,False,37,26,2.2,1.2,3,3,2,0,0,2
2017-10-05,Northern Ireland,Germany,1.0,3.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,20,1,1.6,0.6,4,4,1,0,0,1
2017-10-05,Romania,Kazakhstan,3.0,1.0,FIFA World Cup qualification,Ploiești,Romania,False,41,126,0.4,1.0,1,0,3,5,1,0
2017-10-05,San Marino,Norway,0.0,8.0,FIFA World Cup qualification,Serravalle,San Marino,False,204,73,0.2,5.8,0,1,5,2,0,2
2017-10-05,Scotland,Slovakia,1.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,43,19,1.6,1.0,3,3,1,1,1,1
2017-10-06,Austria,Serbia,3.0,2.0,FIFA World Cup qualification,Vienna,Austria,False,57,32,1.0,0.8,1,3,1,1,3,1
2017-10-06,Croatia,Finland,1.0,1.0,FIFA World Cup qualification,Rijeka,Croatia,False,18,87,0.4,1.0,2,2,3,1,0,2
2017-10-06,Georgia,Wales,0.0,1.0,FIFA World Cup qualification,Tbilisi,Georgia,False,103,13,2.0,1.4,1,2,1,0,3,3
2017-10-06,Republic of Ireland,Moldova,2.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,34,156,0.4,0.8,0,0,2,3,3,2
2017-10-06,Italy,North Macedonia,1.0,1.0,FIFA World Cup qualification,Turin,Italy,False,17,103,3.2,0.8,4,2,1,1,0,2
2017-10-06,Kosovo,Ukraine,0.0,2.0,FIFA World Cup qualification,Shkodër,Albania,True,184,24,0.4,2.0,0,2,5,3,0,0
2017-10-06,Liechtenstein,Israel,0.0,1.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,187,82,0.2,3.8,0,0,4,4,1,1
2017-10-06,Spain,Albania,3.0,0.0,FIFA World Cup qualification,Alicante,Spain,False,11,66,3.8,0.4,5,2,0,2,0,1
2017-10-06,Turkey,Iceland,0.0,3.0,FIFA World Cup qualification,Eskişehir,Turkey,False,27,22,1.6,0.8,3,4,1,1,1,0
2017-10-07,Andorra,Portugal,0.0,2.0,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,144,3,0.2,1.6,1,5,3,0,1,0
2017-10-07,Belarus,Netherlands,1.0,3.0,FIFA World Cup qualification,Barysaw,Belarus,False,77,29,0.4,2.0,1,2,4,3,0,0
2017-10-07,Bosnia and Herzegovina,Belgium,3.0,4.0,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False,36,5,2.6,0.8,3,4,1,0,1,1
2017-10-07,Bulgaria,France,0.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False,38,8,1.6,1.4,3,2,2,2,0,1
2017-10-07,Cyprus,Greece,1.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,False,70,47,1.0,1.6,2,0,2,1,1,4
2017-10-07,Faroe Islands,Latvia,0.0,0.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,93,148,0.4,1.8,1,0,3,5,1,0
2017-10-07,Gibraltar,Estonia,0.0,6.0,FIFA World Cup qualification,Faro,Portugal,True,206,84,0.4,4.6,0,3,5,1,0,1
2017-10-07,Sweden,Luxembourg,8.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,23,101,2.4,1.4,3,2,1,2,1,1
2017-10-07,Switzerland,Hungary,5.0,2.0,FIFA World Cup qualification,Basel,Switzerland,False,7,59,2.0,0.0,5,1,0,4,0,0
2017-10-08,Czech Republic,San Marino,5.0,0.0,FIFA World Cup qualification,Plzeň,Czech Republic,False,0,204,1.0,1.6,1,0,3,5,1,0
2017-10-08,Denmark,Romania,1.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,26,41,2.6,0.6,4,2,0,2,1,1
2017-10-08,Germany,Azerbaijan,5.0,1.0,FIFA World Cup qualification,Kaiserslautern,Germany,False,1,92,3.8,0.6,4,1,0,4,1,0
2017-10-08,Kazakhstan,Armenia,1.0,1.0,FIFA World Cup qualification,Astana,Kazakhstan,False,126,83,0.4,2.8,0,1,5,4,0,0
2017-10-08,Lithuania,England,0.0,1.0,FIFA World Cup qualification,Vilnius,Lithuania,False,120,15,0.4,2.4,0,3,4,1,1,1
2017-10-08,Norway,Northern Ireland,1.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,73,20,2.4,1.6,2,4,1,1,2,0
2017-10-08,Poland,Montenegro,4.0,2.0,FIFA World Cup qualification,Warsaw,Poland,False,6,37,2.8,1.4,4,3,1,2,0,0
2017-10-08,Slovakia,Malta,3.0,0.0,FIFA World Cup qualification,Trnava,Slovakia,False,19,191,1.4,1.0,3,1,2,3,0,1
2017-10-08,Slovenia,Scotland,2.0,2.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,55,43,1.2,0.6,2,4,3,0,0,1
2017-10-09,Albania,Italy,0.0,1.0,FIFA World Cup qualification,Shkodër,Albania,False,66,17,1.4,1.2,2,3,2,1,1,1
2017-10-09,Finland,Turkey,2.0,2.0,FIFA World Cup qualification,Turku,Finland,False,87,27,1.0,0.8,2,2,1,2,2,1
2017-10-09,Iceland,Kosovo,2.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,False,22,184,1.4,0.2,4,0,1,5,0,0
2017-10-09,Israel,Spain,0.0,1.0,FIFA World Cup qualification,Jerusalem,Israel,False,82,11,0.4,1.2,1,5,3,0,1,0
2017-10-09,North Macedonia,Liechtenstein,4.0,0.0,FIFA World Cup qualification,Strumica,North Macedonia,False,103,187,0.8,0.8,1,0,1,4,3,1
2017-10-09,Moldova,Austria,0.0,1.0,FIFA World Cup qualification,Chișinău,Moldova,False,156,57,0.6,2.0,0,1,3,1,2,3
2017-10-09,Serbia,Georgia,1.0,0.0,FIFA World Cup qualification,Belgrade,Serbia,False,32,103,2.0,1.0,3,1,1,1,1,3
2017-10-09,Ukraine,Croatia,0.0,2.0,FIFA World Cup qualification,Kyiv,Ukraine,False,24,18,1.2,0.8,3,1,2,3,0,1
2017-10-09,Wales,Republic of Ireland,0.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False,13,34,1.0,0.2,3,1,0,2,2,2
2017-10-10,Belgium,Cyprus,4.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False,5,70,3.8,1.0,5,2,0,3,0,0
2017-10-10,Estonia,Bosnia and Herzegovina,1.0,2.0,FIFA World Cup qualification,Tallinn,Estonia,False,84,36,1.8,0.6,3,2,1,2,1,1
2017-10-10,France,Belarus,2.0,1.0,FIFA World Cup qualification,Saint-Denis,France,False,8,77,1.8,0.8,3,1,1,4,1,0
2017-10-10,Greece,Gibraltar,4.0,0.0,FIFA World Cup qualification,Piraeus,Greece,False,47,206,0.8,0.8,1,0,1,5,3,0
2017-10-10,Hungary,Faroe Islands,1.0,0.0,FIFA World Cup qualification,Budapest,Hungary,False,59,93,1.0,2.2,1,1,4,2,0,2
2017-10-10,Latvia,Andorra,4.0,0.0,FIFA World Cup qualification,Riga,Latvia,False,148,144,0.4,2.2,0,1,4,3,1,1
2017-10-10,Luxembourg,Bulgaria,1.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,101,38,0.6,2.8,2,2,2,3,1,0
2017-10-10,Netherlands,Sweden,2.0,0.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,29,23,2.4,1.6,3,3,2,1,0,1
2017-10-10,Portugal,Switzerland,2.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False,3,7,2.4,0.2,5,5,0,0,0,0
2017-11-08,Iceland,Czech Republic,1.0,2.0,Friendly,Doha,Qatar,True,21,0,1.6,0.2,4,2,1,2,0,1
2017-11-09,Armenia,Belarus,4.0,1.0,Friendly,Yerevan,Armenia,False,90,91,0.8,3.2,0,1,4,4,1,0
2017-11-09,Croatia,Greece,4.0,1.0,FIFA World Cup qualification,Zagreb,Croatia,False,18,47,0.8,0.6,2,2,2,1,1,2
2017-11-09,Finland,Estonia,3.0,0.0,Friendly,Helsinki,Finland,False,74,80,1.2,1.0,2,3,1,1,2,1
2017-11-09,Luxembourg,Hungary,2.0,1.0,Friendly,Luxembourg,Luxembourg,False,93,53,0.4,2.8,1,2,2,3,2,0
2017-11-09,Northern Ireland,Switzerland,0.0,1.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,23,11,1.4,0.8,3,4,2,1,0,0
2017-11-09,Romania,Turkey,2.0,0.0,Friendly,Cluj,Romania,False,45,33,1.2,1.2,2,2,2,2,1,1
2017-11-09,Scotland,Netherlands,0.0,1.0,Friendly,Aberdeen,Scotland,False,29,20,2.0,0.8,3,4,0,1,2,0
2017-11-10,England,Germany,0.0,0.0,Friendly,London,England,False,12,1,2.0,0.8,4,5,1,0,0,0
2017-11-10,France,Wales,2.0,0.0,Friendly,Saint-Denis,France,False,7,14,2.0,0.6,4,3,0,1,1,1
2017-11-10,Georgia,Cyprus,1.0,0.0,Friendly,Gori,Georgia,False,107,86,0.8,1.2,0,2,2,3,3,0
2017-11-10,Sweden,Italy,1.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,25,15,3.0,1.2,2,3,2,1,1,1
2017-11-10,Ukraine,Slovakia,2.0,1.0,Friendly,Lviv,Ukraine,False,30,24,1.2,1.0,3,3,2,2,0,0
2017-11-11,Denmark,Republic of Ireland,0.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,19,26,2.6,0.6,4,2,0,1,1,2
2017-11-11,North Macedonia,Norway,2.0,0.0,Friendly,Skopje,North Macedonia,False,85,58,1.6,0.8,2,3,1,1,2,1
2017-11-12,Greece,Croatia,0.0,0.0,FIFA World Cup qualification,Piraeus,Greece,False,47,18,1.6,1.4,2,3,2,1,1,1
2017-11-12,Malta,Estonia,0.0,3.0,Friendly,Attard,Malta,False,182,80,0.2,2.4,0,2,4,2,1,1
2017-11-12,Switzerland,Northern Ireland,0.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False,11,23,2.4,0.8,4,2,1,3,0,0
2017-11-13,Armenia,Cyprus,3.0,2.0,Friendly,Yerevan,Armenia,False,90,86,1.4,2.6,1,1,3,4,1,0
2017-11-13,Georgia,Belarus,2.0,2.0,Friendly,Kutaisi,Georgia,False,107,91,0.6,0.8,1,0,2,5,2,0
2017-11-13,Italy,Sweden,0.0,0.0,FIFA World Cup qualification,Milan,Italy,False,15,25,0.6,1.0,2,3,2,2,1,0
2017-11-13,Kosovo,Latvia,4.0,3.0,Friendly,Mitrovica,Kosovo,False,183,129,0.2,2.0,0,1,5,3,0,1
2017-11-13,Turkey,Albania,2.0,3.0,Friendly,Antalya,Turkey,False,33,71,0.6,1.8,1,2,3,2,1,1
2017-11-14,Germany,France,2.0,2.0,Friendly,Cologne,Germany,False,1,7,3.2,0.6,4,4,0,0,1,1
2017-11-14,Republic of Ireland,Denmark,1.0,5.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,26,19,0.8,0.4,2,3,1,0,2,2
2017-11-14,Romania,Netherlands,0.0,3.0,Friendly,Bucharest,Romania,False,45,20,1.4,0.6,3,4,1,1,1,0
2017-11-14,Russia,Spain,3.0,3.0,Friendly,Saint Petersburg,Russia,False,65,8,1.4,0.8,2,5,1,0,2,0
2017-11-14,Slovakia,Norway,1.0,0.0,Friendly,Trnava,Slovakia,False,24,58,1.2,1.0,2,3,3,2,0,0
2018-01-07,Estonia,Sweden,1.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,89,18,2.2,1.0,3,3,2,1,0,1
2018-01-11,Denmark,Sweden,0.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,12,18,2.2,0.6,3,2,0,1,2,2
2018-01-30,Azerbaijan,Moldova,0.0,0.0,Friendly,Antalya,Turkey,True,118,166,1.4,2.2,1,0,4,4,0,1
2018-03-21,Andorra,Liechtenstein,1.0,0.0,Friendly,La Línea de la Concepción,Spain,True,130,181,0.2,2.0,1,0,4,5,0,0
2018-03-22,Faroe Islands,Latvia,1.0,1.0,Friendly,San Pedro Alcántara,Spain,True,97,131,0.4,1.6,1,1,3,3,1,1
2018-03-22,Malta,Luxembourg,0.0,1.0,Friendly,Attard,Malta,False,185,83,0.2,2.6,0,2,4,1,1,2
2018-03-23,Austria,Slovenia,3.0,0.0,Friendly,Klagenfurt,Austria,False,28,62,1.2,1.0,2,2,1,2,2,1
2018-03-23,Azerbaijan,Belarus,0.0,1.0,Friendly,Baku,Azerbaijan,False,127,93,1.4,2.0,1,0,3,4,1,1
2018-03-23,Bulgaria,Bosnia and Herzegovina,0.0,1.0,Friendly,Razgrad,Bulgaria,False,40,41,1.2,1.8,1,2,3,2,1,1
2018-03-23,Cyprus,Montenegro,0.0,0.0,Friendly,Nicosia,Cyprus,False,92,46,0.6,2.2,0,3,5,2,0,0
2018-03-23,Finland,North Macedonia,0.0,0.0,Friendly,Belek,Turkey,True,68,75,1.6,0.6,3,3,0,0,2,2
2018-03-23,Germany,Spain,1.0,1.0,Friendly,Düsseldorf,Germany,False,1,6,3.2,0.8,3,4,0,0,2,1
2018-03-23,Greece,Switzerland,0.0,1.0,Friendly,Athens,Greece,False,45,8,1.6,1.4,2,3,2,1,1,1
2018-03-23,Hungary,Kazakhstan,2.0,3.0,Friendly,Budapest,Hungary,False,50,136,1.4,1.8,2,0,3,4,0,1
2018-03-23,Netherlands,England,0.0,1.0,Friendly,Amsterdam,Netherlands,False,21,16,2.4,0.4,5,4,0,0,0,1
2018-03-23,Turkey,Republic of Ireland,1.0,0.0,Friendly,Antalya,Turkey,False,38,31,1.0,2.0,1,2,3,2,1,1
2018-03-24,Armenia,Estonia,0.0,0.0,Friendly,Yerevan,Armenia,False,91,86,2.0,2.8,2,2,2,2,1,1
2018-03-24,Georgia,Lithuania,4.0,0.0,Friendly,Tbilisi,Georgia,False,101,147,0.8,1.0,1,0,2,4,2,1
2018-03-24,Israel,Romania,1.0,2.0,Friendly,Netanya,Israel,False,94,36,0.2,1.2,1,2,4,2,0,1
2018-03-25,Faroe Islands,Liechtenstein,3.0,0.0,Friendly,Marbella,Spain,True,97,181,0.6,1.4,1,0,2,5,2,0
2018-03-25,Gibraltar,Latvia,1.0,0.0,Friendly,Gibraltar,Gibraltar,False,206,131,0.2,5.0,0,1,5,2,0,2
2018-03-26,Albania,Norway,0.0,1.0,Friendly,Elbasan,Albania,False,58,57,1.2,1.4,2,2,2,3,1,0
2018-03-26,Bulgaria,Kazakhstan,2.0,1.0,Friendly,Felcsút,Hungary,True,40,136,1.0,1.6,1,1,3,3,1,1
2018-03-26,Finland,Malta,5.0,0.0,Friendly,Belek,Turkey,True,68,185,1.4,0.6,2,0,0,4,3,1
2018-03-26,Portugal,Netherlands,0.0,3.0,Friendly,Geneva,Switzerland,True,3,21,2.2,0.2,5,4,0,1,0,0
2018-03-27,Armenia,Lithuania,0.0,1.0,Friendly,Yerevan,Armenia,False,91,147,1.8,2.0,2,0,1,4,2,1
2018-03-27,Azerbaijan,North Macedonia,1.0,1.0,Friendly,Antalya,Turkey,True,127,75,1.4,1.8,1,2,3,0,1,3
2018-03-27,England,Italy,1.0,1.0,Friendly,London,England,False,16,14,1.0,0.2,4,2,0,1,1,2
2018-03-27,Georgia,Estonia,2.0,0.0,Friendly,Tbilisi,Georgia,False,101,86,1.4,0.8,2,1,2,2,1,2
2018-03-27,Hungary,Scotland,0.0,1.0,Friendly,Budapest,Hungary,False,50,32,1.2,2.2,1,3,4,1,0,1
2018-03-27,Luxembourg,Austria,0.0,4.0,Friendly,Luxembourg,Luxembourg,False,83,28,0.8,2.0,2,3,1,1,2,1
2018-03-27,Montenegro,Turkey,2.0,2.0,Friendly,Podgorica,Montenegro,False,46,38,1.2,1.0,2,1,2,3,1,1
2018-03-27,Romania,Sweden,1.0,0.0,Friendly,Craiova,Romania,False,36,19,1.6,1.2,3,2,1,1,1,2
2018-03-27,Russia,France,1.0,3.0,Friendly,Saint Petersburg,Russia,False,63,9,2.0,1.4,2,3,1,0,2,2
2018-03-27,Slovenia,Belarus,0.0,2.0,Friendly,Ljubljana,Slovenia,False,62,93,1.2,1.4,1,1,3,3,1,1
2018-05-28,France,Republic of Ireland,2.0,0.0,Friendly,Saint-Denis,France,False,7,31,2.0,0.8,4,2,0,2,1,1
2018-05-28,Bosnia and Herzegovina,Montenegro,0.0,0.0,Friendly,Zenica,Bosnia and Herzegovina,False,41,43,2.4,1.6,3,1,2,2,0,2
2018-05-29,Albania,Kosovo,0.0,3.0,Friendly,Zürich,Switzerland,True,56,152,0.8,1.6,1,1,3,4,1,0
2018-05-29,Armenia,Malta,1.0,1.0,Friendly,Wattens,Austria,True,98,185,1.6,1.0,2,0,1,4,2,1
2018-05-30,Austria,Russia,1.0,0.0,Friendly,Innsbruck,Austria,False,26,66,2.4,0.6,4,1,0,2,1,2
2018-05-30,Estonia,Lithuania,2.0,0.0,Baltic Cup,Rakvere,Estonia,False,93,133,0.8,1.2,1,1,2,3,2,1
2018-05-31,Slovakia,Netherlands,1.0,1.0,Friendly,Trnava,Slovakia,False,29,19,1.2,1.0,2,4,3,1,0,0
2018-06-01,France,Italy,3.0,1.0,Friendly,Nice,France,False,7,20,2.2,0.8,4,1,0,1,1,3
2018-06-01,Malta,Georgia,0.0,1.0,Friendly,Schwaz,Austria,True,185,95,0.2,2.6,0,3,4,1,1,1
2018-06-02,Montenegro,Slovenia,0.0,2.0,Friendly,Podgorica,Montenegro,False,43,65,0.8,1.4,0,1,2,3,3,1
2018-06-02,Sweden,Denmark,0.0,0.0,Friendly,Solna,Sweden,False,23,12,0.6,0.4,2,2,1,1,2,2
2018-06-02,Belgium,Portugal,0.0,0.0,Friendly,Brussels,Belgium,False,3,4,4.2,0.8,5,4,0,1,0,0
2018-06-02,Austria,Germany,2.0,1.0,Friendly,Klagenfurt,Austria,False,26,1,2.4,0.4,5,2,0,0,0,3
2018-06-02,Iceland,Norway,2.0,3.0,Friendly,Reykjavík,Iceland,False,22,48,1.6,0.6,3,3,2,2,0,0
2018-06-02,Latvia,Estonia,1.0,0.0,Baltic Cup,Riga,Latvia,False,139,93,1.6,1.2,1,2,2,1,2,2
2018-06-03,Albania,Ukraine,1.0,4.0,Friendly,Évian-les-Bains,France,True,56,30,0.6,2.0,1,3,4,2,0,0
2018-06-03,Spain,Switzerland,1.0,1.0,Friendly,Vila-real,Spain,False,8,6,3.2,0.8,3,3,0,1,2,1
2018-06-04,Italy,Netherlands,1.0,1.0,Friendly,Turin,Italy,False,20,19,0.6,1.0,1,3,2,1,2,1
2018-06-04,Armenia,Moldova,0.0,0.0,Friendly,Kematen,Austria,True,98,173,1.6,1.0,2,0,1,4,2,1
2018-06-05,Russia,Turkey,1.0,1.0,Friendly,Moscow,Russia,False,66,37,1.4,1.6,1,1,3,2,1,2
